name,sourcefile,cloneof,year,manufacturer,status
sc5dndlpt,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndlpu,bfm_sc5sw.cpp,sc5dndlp,200?,BFM,preliminary
sc5dndm,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndmb,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndmba,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbb,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbc,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbd,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbe,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbf,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbg,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbh,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbi,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbj,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmbk,bfm_sc5sw.cpp,sc5dndmb,200?,BFM,preliminary
sc5dndmd,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndmda,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmdb,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmdc,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmdd,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmde,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmdf,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmdg,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmdh,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmdi,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmdj,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndmdk,bfm_sc5sw.cpp,sc5dndmd,200?,BFM,preliminary
sc5dndn,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndo,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndp,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndpa,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndpaa,bfm_sc5sw.cpp,sc5dndpa,200?,BFM,preliminary
sc5dndpab,bfm_sc5sw.cpp,sc5dndpa,200?,BFM,preliminary
sc5dndpac,bfm_sc5sw.cpp,sc5dndpa,200?,BFM,preliminary
sc5dndpc,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndpca,bfm_sc5sw.cpp,sc5dndpc,200?,BFM,preliminary
sc5dndpd,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndpda,bfm_sc5sw.cpp,sc5dndpd,200?,BFM,preliminary
sc5dndpdb,bfm_sc5sw.cpp,sc5dndpd,200?,BFM,preliminary
sc5dndpdc,bfm_sc5sw.cpp,sc5dndpd,200?,BFM,preliminary
sc5dndpdd,bfm_sc5sw.cpp,sc5dndpd,200?,BFM,preliminary
sc5dndpde,bfm_sc5sw.cpp,sc5dndpd,200?,BFM,preliminary
sc5dndpg,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndpga,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgb,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgc,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgd,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpge,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgf,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgg,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgh,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgi,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgj,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgk,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgl,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgm,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgn,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgo,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgp,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgq,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgr,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgs,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgt,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgu,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgv,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpgw,bfm_sc5sw.cpp,sc5dndpg,200?,BFM,preliminary
sc5dndpl,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndpla,bfm_sc5sw.cpp,sc5dndpl,200?,BFM,preliminary
sc5dndplb,bfm_sc5sw.cpp,sc5dndpl,200?,BFM,preliminary
sc5dndplc,bfm_sc5sw.cpp,sc5dndpl,200?,BFM,preliminary
sc5dndq,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndr,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndra,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndraa,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndrab,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndrac,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndrad,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndrae,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndraf,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndrag,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndrah,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndrai,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndraj,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndrak,bfm_sc5sw.cpp,sc5dndra,200?,BFM,preliminary
sc5dndrr,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndrra,bfm_sc5sw.cpp,sc5dndrr,200?,BFM,preliminary
sc5dndrrb,bfm_sc5sw.cpp,sc5dndrr,200?,BFM,preliminary
sc5dndrrc,bfm_sc5sw.cpp,sc5dndrr,200?,BFM,preliminary
sc5dndrrd,bfm_sc5sw.cpp,sc5dndrr,200?,BFM,preliminary
sc5dndrre,bfm_sc5sw.cpp,sc5dndrr,200?,BFM,preliminary
sc5dndrt,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndrta,bfm_sc5sw.cpp,sc5dndrt,200?,BFM,preliminary
sc5dndrtb,bfm_sc5sw.cpp,sc5dndrt,200?,BFM,preliminary
sc5dndrtc,bfm_sc5sw.cpp,sc5dndrt,200?,BFM,preliminary
sc5dndrtd,bfm_sc5sw.cpp,sc5dndrt,200?,BFM,preliminary
sc5dndrte,bfm_sc5sw.cpp,sc5dndrt,200?,BFM,preliminary
sc5dnds,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndsi,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndsia,bfm_sc5sw.cpp,sc5dndsi,200?,BFM,preliminary
sc5dndsib,bfm_sc5sw.cpp,sc5dndsi,200?,BFM,preliminary
sc5dndsic,bfm_sc5sw.cpp,sc5dndsi,200?,BFM,preliminary
sc5dndsid,bfm_sc5sw.cpp,sc5dndsi,200?,BFM,preliminary
sc5dndt,bfm_sc5sw.cpp,sc5dnd,200?,BFM,preliminary
sc5dndtb,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndtba,bfm_sc5sw.cpp,sc5dndtb,200?,BFM,preliminary
sc5dndtp,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndtpa,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpb,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpc,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpd,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpe,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpf,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpg,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtph,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpi,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpj,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpk,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpl,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpm,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpn,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpo,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpp,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpq,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpr,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtps,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpt,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpu,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtpv,bfm_sc5sw.cpp,sc5dndtp,200?,BFM,preliminary
sc5dndtr,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndtra,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtrb,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtrc,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtrd,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtre,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtrf,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtrg,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtrh,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtri,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtrj,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndtrk,bfm_sc5sw.cpp,sc5dndtr,200?,BFM,preliminary
sc5dndwb,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndwba,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbb,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbc,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbd,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbe,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbf,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbg,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbh,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbi,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbj,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbk,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbl,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbm,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbn,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbo,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbp,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbq,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbr,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwbs,bfm_sc5sw.cpp,sc5dndwb,200?,BFM,preliminary
sc5dndwc,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndwca,bfm_sc5sw.cpp,sc5dndwc,200?,BFM,preliminary
sc5dndwcb,bfm_sc5sw.cpp,sc5dndwc,200?,BFM,preliminary
sc5dndwcc,bfm_sc5sw.cpp,sc5dndwc,200?,BFM,preliminary
sc5dndwcd,bfm_sc5sw.cpp,sc5dndwc,200?,BFM,preliminary
sc5dndwce,bfm_sc5sw.cpp,sc5dndwc,200?,BFM,preliminary
sc5dndwcf,bfm_sc5sw.cpp,sc5dndwc,200?,BFM,preliminary
sc5dndwcg,bfm_sc5sw.cpp,sc5dndwc,200?,BFM,preliminary
sc5dndwi,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndwia,bfm_sc5sw.cpp,sc5dndwi,200?,BFM,preliminary
sc5dndwib,bfm_sc5sw.cpp,sc5dndwi,200?,BFM,preliminary
sc5dndwic,bfm_sc5sw.cpp,sc5dndwi,200?,BFM,preliminary
sc5dndwid,bfm_sc5sw.cpp,sc5dndwi,200?,BFM,preliminary
sc5dndwie,bfm_sc5sw.cpp,sc5dndwi,200?,BFM,preliminary
sc5dndwif,bfm_sc5sw.cpp,sc5dndwi,200?,BFM,preliminary
sc5dndwig,bfm_sc5sw.cpp,sc5dndwi,200?,BFM,preliminary
sc5dndww,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndwwa,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwb,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwc,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwd,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwe,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwf,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwg,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwh,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwi,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwj,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwk,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwl,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwm,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwn,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwo,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwp,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwq,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwwr,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndwws,bfm_sc5sw.cpp,sc5dndww,200?,BFM,preliminary
sc5dndys,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dndysa,bfm_sc5sw.cpp,sc5dndys,200?,BFM,preliminary
sc5dndysb,bfm_sc5sw.cpp,sc5dndys,200?,BFM,preliminary
sc5dndysc,bfm_sc5sw.cpp,sc5dndys,200?,BFM,preliminary
sc5dndysd,bfm_sc5sw.cpp,sc5dndys,200?,BFM,preliminary
sc5dndyse,bfm_sc5sw.cpp,sc5dndys,200?,BFM,preliminary
sc5dndysf,bfm_sc5sw.cpp,sc5dndys,200?,BFM,preliminary
sc5dndysg,bfm_sc5sw.cpp,sc5dndys,200?,BFM,preliminary
sc5dndysh,bfm_sc5sw.cpp,sc5dndys,200?,BFM,preliminary
sc5dough,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dougha,bfm_sc5sw.cpp,sc5dough,200?,BFM,preliminary
sc5dracp,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5dracpa,bfm_sc5sw.cpp,sc5dracp,200?,BFM,preliminary
sc5ducks,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5emmer,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5emmera,bfm_sc5sw.cpp,sc5emmer,200?,Mazooma,preliminary
sc5fast,bfm_sc5sw.cpp,,200?,Qps,preliminary
sc5fbspn,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5fbspna,bfm_sc5sw.cpp,sc5fbspn,200?,BFM,preliminary
sc5fdice,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5fdicea,bfm_sc5sw.cpp,sc5fdice,200?,BFM,preliminary
sc5fgbh,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5fgbha,bfm_sc5sw.cpp,sc5fgbh,200?,BFM,preliminary
sc5fgbhb,bfm_sc5sw.cpp,sc5fgbh,200?,BFM,preliminary
sc5fgbhc,bfm_sc5sw.cpp,sc5fgbh,200?,BFM,preliminary
sc5fggp,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5fggpa,bfm_sc5sw.cpp,sc5fggp,200?,BFM,preliminary
sc5fggpb,bfm_sc5sw.cpp,sc5fggp,200?,BFM,preliminary
sc5fggpc,bfm_sc5sw.cpp,sc5fggp,200?,BFM,preliminary
sc5fggpd,bfm_sc5sw.cpp,sc5fggp,200?,BFM,preliminary
sc5fggpe,bfm_sc5sw.cpp,sc5fggp,200?,BFM,preliminary
sc5fggpf,bfm_sc5sw.cpp,sc5fggp,200?,BFM,preliminary
sc5fggpg,bfm_sc5sw.cpp,sc5fggp,200?,BFM,preliminary
sc5fguy,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5fguya,bfm_sc5sw.cpp,sc5fguy,200?,BFM,preliminary
sc5fguyb,bfm_sc5sw.cpp,sc5fguy,200?,BFM,preliminary
sc5fguyc,bfm_sc5sw.cpp,sc5fguy,200?,BFM,preliminary
sc5fguyd,bfm_sc5sw.cpp,sc5fguy,200?,BFM,preliminary
sc5fguye,bfm_sc5sw.cpp,sc5fguy,200?,BFM,preliminary
sc5fguyf,bfm_sc5sw.cpp,sc5fguy,200?,BFM,preliminary
sc5fguyg,bfm_sc5sw.cpp,sc5fguy,200?,BFM,preliminary
sc5fires,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5firesa,bfm_sc5sw.cpp,sc5fires,200?,BFM,preliminary
sc5firesb,bfm_sc5sw.cpp,sc5fires,200?,BFM,preliminary
sc5firesc,bfm_sc5sw.cpp,sc5fires,200?,BFM,preliminary
sc5floop,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5floopa,bfm_sc5sw.cpp,sc5floop,200?,Mazooma,preliminary
sc5fmj,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5fmja,bfm_sc5sw.cpp,sc5fmj,200?,Mazooma,preliminary
sc5fnclb,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5fnclba,bfm_sc5sw.cpp,sc5fnclb,200?,BFM,preliminary
sc5fnclbb,bfm_sc5sw.cpp,sc5fnclb,200?,BFM,preliminary
sc5fnclbc,bfm_sc5sw.cpp,sc5fnclb,200?,BFM,preliminary
sc5fnclbd,bfm_sc5sw.cpp,sc5fnclb,200?,BFM,preliminary
sc5fnclbe,bfm_sc5sw.cpp,sc5fnclb,200?,BFM,preliminary
sc5frcrz,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5frcrza,bfm_sc5sw.cpp,sc5czfr,200?,Mazooma,preliminary
sc5ftcas,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5ftcasa,bfm_sc5sw.cpp,sc5ftcas,200?,Mazooma,preliminary
sc5gball,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5gballa,bfm_sc5sw.cpp,sc5gball,200?,BFM,preliminary
sc5gballb,bfm_sc5sw.cpp,sc5gball,200?,BFM,preliminary
sc5gballc,bfm_sc5sw.cpp,sc5gball,200?,BFM,preliminary
sc5gd,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5gda,bfm_sc5sw.cpp,sc5gd,200?,BFM,preliminary
sc5gdclb,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5gdclba,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbb,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbc,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbd,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbe,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbf,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbg,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbh,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbi,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbj,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdclbk,bfm_sc5sw.cpp,sc5gdclb,200?,BFM,preliminary
sc5gdmz,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5gdmza,bfm_sc5sw.cpp,sc5gdmz,200?,Mazooma,preliminary
sc5ggame,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5ggamea,bfm_sc5sw.cpp,sc5ggame,200?,Mazooma,preliminary
sc5ggameb,bfm_sc5sw.cpp,sc5ggame,200?,Mazooma,preliminary
sc5ggamec,bfm_sc5sw.cpp,sc5ggame,200?,Mazooma,preliminary
sc5ggamed,bfm_sc5sw.cpp,sc5ggame,200?,Mazooma,preliminary
sc5ggg,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5ggga,bfm_sc5sw.cpp,sc5ggg,200?,Mazooma,preliminary
sc5gggb,bfm_sc5sw.cpp,sc5ggg,200?,Mazooma,preliminary
sc5gggc,bfm_sc5sw.cpp,sc5ggg,200?,Mazooma,preliminary
sc5glad,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5glada,bfm_sc5sw.cpp,sc5glad,200?,Mazooma,preliminary
sc5gladb,bfm_sc5sw.cpp,sc5glad,200?,Mazooma,preliminary
sc5gladc,bfm_sc5sw.cpp,sc5glad,200?,Mazooma,preliminary
sc5gldfv,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5gldfva,bfm_sc5sw.cpp,sc5gldfv,200?,BFM,preliminary
sc5gldfvb,bfm_sc5sw.cpp,sc5gldfv,200?,BFM,preliminary
sc5gldfvc,bfm_sc5sw.cpp,sc5gldfv,200?,BFM,preliminary
sc5gldfvd,bfm_sc5sw.cpp,sc5gldfv,200?,BFM,preliminary
sc5gldfve,bfm_sc5sw.cpp,sc5gldfv,200?,BFM,preliminary
sc5gldfvf,bfm_sc5sw.cpp,sc5gldfv,200?,BFM,preliminary
sc5gldfvg,bfm_sc5sw.cpp,sc5gldfv,200?,BFM,preliminary
sc5gldgo,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5gldgoa,bfm_sc5sw.cpp,sc5gldgo,200?,BFM,preliminary
sc5gldsp,bfm_sc5sw.cpp,,200?,Mazooma,preliminary
sc5gldspa,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspb,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspc,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspd,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspe,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspf,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspg,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldsph,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspi,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspj,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspk,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspl,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspm,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspn,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspo,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gldspp,bfm_sc5sw.cpp,sc5gldsp,200?,Mazooma,preliminary
sc5gmclb,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5gmclba,bfm_sc5sw.cpp,sc5gmclb,200?,BFM,preliminary
sc5gmclbb,bfm_sc5sw.cpp,sc5gmclb,200?,BFM,preliminary
sc5gmclbc,bfm_sc5sw.cpp,sc5gmclb,200?,BFM,preliminary
sc5grq,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5grqa,bfm_sc5sw.cpp,sc5grq,200?,BFM,preliminary
sc5grqb,bfm_sc5sw.cpp,sc5grq,200?,BFM,preliminary
sc5grqc,bfm_sc5sw.cpp,sc5grq,200?,BFM,preliminary
sc5gunp,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5gunpa,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpb,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpc,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpd,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpe,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpf,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpg,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunph,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpi,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpj,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpk,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5gunpl,bfm_sc5sw.cpp,sc5gunp,200?,BFM,preliminary
sc5hapnt,bfm_sc5sw.cpp,,200?,BFM,preliminary
sc5hapnta,bfm_sc5sw.cpp,sc5hapnt,200?,BFM,preliminary
sc5hapntb,bfm_sc5sw.cpp,sc5hapnt,200?,BFM,preliminary
