name,sourcefile,cloneof,year,manufacturer,status
ts1500,zx.cpp,zx81,1983,Timex Sinclair,preliminary
ts2068,timex.cpp,spectrum,1983,Timex Sinclair,good
ts802,ts802.cpp,,1982,Televideo,preliminary
ts802h,ts802.cpp,ts802,1982,Televideo,preliminary
ts816,ts816.cpp,,1980,Televideo,preliminary
tsamurai,tsamurai.cpp,,1985,Kaneko / Taito,good
tsamurai2,tsamurai.cpp,tsamurai,1985,Kaneko / Taito,good
tsamuraih,tsamurai.cpp,tsamurai,1985,bootleg,good
tshingen,megasys1.cpp,,1988,Jaleco,imperfect
tshingena,megasys1.cpp,tshingen,1988,Jaleco,imperfect
tshoot,williams.cpp,,1984,Williams,good
tsptr_l3,s11b.cpp,,1989,Bally,preliminary
tstrk_l1,s4.cpp,,1983,Williams,preliminary
ttfitter,thepit.cpp,roundup,1981,Taito Corporation,good
ttmahjng,route16.cpp,,1981,Taito,good
tts_l1,s11.cpp,tts_l2,1986,Williams,preliminary
tts_l2,s11.cpp,,1986,Williams,preliminary
tturf,segas16b.cpp,,1989,Sega / Sunsoft,good
tturfbl,system16.cpp,tturf,1989,bootleg (Datsu),preliminary
tturfu,segas16b.cpp,tturf,1989,Sega / Sunsoft,good
tubep,tubep.cpp,,1984,Nichibutsu / Fujitek,good
tubepb,tubep.cpp,tubep,1984,bootleg,good
tugboat,tugboat.cpp,,1982,"Enter-Tech, Ltd.",imperfect
tunhuntc,tunhunt.cpp,tunhunt,1981,Atari (Centuri license),good
tunixha,arcadia.cpp,arcadia,1982,Monaco Leisure,imperfect
turbo,turbo.cpp,,1981,Sega,imperfect
turboa,turbo.cpp,turbo,1981,Sega,imperfect
turbob,turbo.cpp,turbo,1981,Sega,imperfect
turbobl,turbo.cpp,turbo,1981,bootleg,imperfect
turboc,turbo.cpp,turbo,1981,Sega,imperfect
turbod,turbo.cpp,turbo,1981,Sega,imperfect
turbosub,esripsys.cpp,,1985,Entertainment Sciences,good
turbosub6,esripsys.cpp,turbosub,1985,Entertainment Sciences,good
turbosub7,esripsys.cpp,turbosub,1985,Entertainment Sciences,good
turbotag,mcr3.cpp,,1985,Bally Midway,good
turpin,galaxian.cpp,turtles,1981,Konami (Sega license),good
turpins,scramble.cpp,turtles,1981,bootleg,preliminary
turtles,galaxian.cpp,,1981,Konami (Stern Electronics license),good
turtship,sidearms.cpp,,1988,Philko (Sharp Image license),good
turtshipj,sidearms.cpp,turtship,1988,Philko (Pacific Games license),good
turtshipk,sidearms.cpp,turtship,1988,Philko,good
turtshipkn,sidearms.cpp,turtship,1988,Philko,good
turtshipko,sidearms.cpp,turtship,1988,Philko,good
tutankhm,tutankhm.cpp,,1982,Konami,imperfect
tutankhms,tutankhm.cpp,tutankhm,1982,Konami (Stern Electronics license),imperfect
tvc64,tvc.cpp,,1985,Videoton,preliminary
tvc64p,tvc.cpp,tvc64,1985,Videoton,preliminary
tvc64pru,tvc.cpp,tvc64,1985,Videoton,preliminary
tvdunexp,tourvis.cpp,,1989,bootleg (Tourvision) / Hudson / Atlus,preliminary
tvflaptw,tourvis.cpp,,1989,bootleg (Tourvision) / Namco,preliminary
tvg2000,arcadia.cpp,arcadia,1982,Schmid,imperfect
tvlegaxe,tourvis.cpp,,1988,"bootleg (Tourvision) / Victor Musical Industries, Inc.",preliminary
tvusapb,tourvis.cpp,,1989,bootleg (Tourvision) / Aicom,preliminary
tvvolfd,tourvis.cpp,,1989,bootleg (Tourvision) / Taito,preliminary
twinbee,nemesis.cpp,,1985,Konami,good
twincobr,twincobr.cpp,,1987,Toaplan / Taito Corporation,good
twincobru,twincobr.cpp,twincobr,1987,Toaplan / Taito America Corporation (Romstar license),good
twineagl,seta.cpp,,1988,Seta (Taito license),good
twinfalc,sidearms.cpp,,1989,Philko (Poara Enterprises license),good
twinhawk,taito_x.cpp,,1989,Taito Corporation Japan,good
twinhawku,taito_x.cpp,twinhawk,1989,Taito America Corporation,good
twotiger,mcr.cpp,,1984,Bally Midway,imperfect
twotigerc,mcr.cpp,twotiger,1984,Bally Midway,good
tx1,tx1.cpp,,1983,Tatsumi (Atari/Namco/Taito license),imperfect
tx1jb,tx1.cpp,tx1,1983,Tatsumi,imperfect
tx1jc,tx1.cpp,tx1,1983,Tatsumi,imperfect
tx8000,vtech1.cpp,laser200,1983,Texet,good
txsector,gts80b.cpp,,1988,Gottlieb,preliminary
tylz,gottlieb.cpp,,1982,Mylstar,imperfect
typhoon,ajax.cpp,ajax,1987,Konami,good
uboat65,by35.cpp,,1988,Nuova Bell Games,preliminary
uchuuai,nbmj8991.cpp,,1989,Nichibutsu,good
ufo_x,play_5.cpp,,1984,Playmatic,preliminary
ufosensi,system1.cpp,,1988,Sega,good
ufosensib,system1.cpp,ufosensi,1988,bootleg,good
uk2086,timex.cpp,spectrum,1986,Unipolbrit,good
uknc,uknc.cpp,,1987,<unknown>,preliminary
ultrainv,8080bw.cpp,invaders,1980,Taito / Konami,good
unclepoo,jack.cpp,,1983,Diatec,good
undoukai,40love.cpp,fieldday,1984,Taito Corporation,good
uniap2en,apple2.cpp,apple2,1982,Unitron Eletronica,good
uniap2pt,apple2.cpp,apple2,1982,Unitron Eletronica,good
uniap2ti,apple2.cpp,apple2,1984,Unitron Eletronica,good
unitron,mac.cpp,macplus,1985,bootleg (Unitron),preliminary
uniwars,galaxian.cpp,,1980,Irem,good
unsquad,cps1.cpp,,1989,Capcom / Daipro,good
untoucha,hnayayoi.cpp,,1987,Dynax,good
upndown,system1.cpp,,1983,Sega,good
upndownu,system1.cpp,upndown,1983,Sega,good
upscope,upscope.cpp,,1986,Grand Products,imperfect
upyoural,leland.cpp,,1987,Cinematronics,good
urashima,jalmah.cpp,,1989,UPL,imperfect
usclssic,seta.cpp,,1989,Seta,good
usg182,usgames.cpp,usgames,1989,U.S. Games,good
usg32,usgames.cpp,,1987,U.S. Games,good
usg82,usgames.cpp,superten,1988,U.S. Games,good
usg83x,usgames.cpp,superten,1988,U.S. Games,good
usvsthem,gottlieb.cpp,,1984,Mylstar,good
ut88,ut88.cpp,ut88mini,1989,<unknown>,good
ut88mini,ut88.cpp,,1989,<unknown>,good
uts20,univac.cpp,,1980,Sperry Univac,preliminary
uvc,fidelz80.cpp,vcc,1980,Fidelity Electronics,preliminary
v1050,v1050.cpp,,1983,Visual Technology Inc,preliminary
v364,plus4.cpp,c264,1984,Commodore Business Machines,good
v4addlad,mpu4vid.cpp,,1989,Barcrest,preliminary
v4addlad20,mpu4vid.cpp,v4addlad,1989,Barcrest,preliminary
v4dealem,mpu4dealem.cpp,,1987,Zenitone,imperfect
v4time,mpu4vid.cpp,,1989,Barcrest,preliminary
v6809,v6809.cpp,,1982,Microkit,preliminary
valkyrie,namcos2.cpp,,1989,Namco,good
valtric,argus.cpp,,1986,NMK (Jaleco license),imperfect
vangrd2,snk.cpp,,1984,SNK,good
vanguard,snk6502.cpp,,1981,SNK,imperfect
vanguardc,snk6502.cpp,vanguard,1981,SNK (Centuri license),imperfect
vanguardj,snk6502.cpp,vanguard,1981,SNK,imperfect
vanvan,pacman.cpp,,1983,Sanritsu,good
vanvanb,pacman.cpp,vanvan,1983,Sanritsu (Karateco license?),good
vanvank,pacman.cpp,vanvan,1983,Sanritsu (Karateco license?),good
vaportra,vaportra.cpp,,1989,Data East Corporation,good
vaportra3,vaportra.cpp,vaportra,1989,Data East Corporation,good
vaportrau,vaportra.cpp,vaportra,1989,Data East USA,good
vastar,vastar.cpp,,1983,Orca (Sesame Japan license),good
vastar2,vastar.cpp,vastar,1983,Orca (Sesame Japan license),good
vastar3,vastar.cpp,vastar,1983,Orca (Sesame Japan license),good
vastar4,vastar.cpp,vastar,1983,Orca (Sesame Japan license),good
vautour,phoenix.cpp,phoenix,1980,bootleg (Jeutel),good
vautourz,phoenix.cpp,phoenix,1980,bootleg,good
vautourza,phoenix.cpp,phoenix,1980,bootleg (Jeutel),good
vax785,vax11.cpp,,1984,Digital Equipment Corporation,preliminary
vball,vball.cpp,,1988,Technos Japan,good
vball2pj,vball.cpp,vball,1988,Technos Japan,good
vball2pjb,vball.cpp,vball,1988,bootleg,good
vballb,vball.cpp,vball,1988,bootleg,good
vcs80,vcs80.cpp,,1983,Eckhard Schiller,preliminary
vec1200,vector06.cpp,vector06,1987,<unknown>,preliminary
vector,by35.cpp,,1982,Bally,preliminary
vector06,vector06.cpp,,1987,<unknown>,preliminary
vectrex,vectrex.cpp,,1982,General Consumer Electronics,good
vega,vega.cpp,,1982,Olympia,preliminary
venture,exidy.cpp,,1981,Exidy,good
venture2,exidy.cpp,venture,1981,Exidy,good
venture4,exidy.cpp,venture,1981,Exidy,good
venus,gyruss.cpp,gyruss,1983,bootleg,good
vesta,pk8000.cpp,,1987,BP EVM,good
vfx,esq5505.cpp,,1989,Ensoniq,preliminary
vfxsd,esq5505.cpp,,1989,Ensoniq,preliminary
vg5k,vg5k.cpp,,1984,Philips,preliminary
vg8000,msx.cpp,vg8010,1984,Philips,good
vg8010,msx.cpp,,1984,Philips,good
vg8010f,msx.cpp,vg8010,1984,Philips,good
vg802000,msx.cpp,vg802020,1985,Philips,good
vg802020,msx.cpp,,1985,Philips,good
vg8230,msx.cpp,,1986,Philips,good
vg8235,msx.cpp,,1986,Philips,good
vg8235f,msx.cpp,vg8235,1986,Philips,good
vg8240,msx.cpp,,1986,Philips,good
vic10,vic10.cpp,,1982,Commodore Business Machines,good
vic1001,vic20.cpp,,1980,Commodore Business Machines,imperfect
vic20,vic20.cpp,vic1001,1981,Commodore Business Machines,imperfect
vic20_se,vic20.cpp,vic1001,1981,Commodore Business Machines,imperfect
vic20p,vic20.cpp,vic1001,1981,Commodore Business Machines,imperfect
victhc95,msx.cpp,,1986,Victor,preliminary
victhc95a,msx.cpp,victhc95,1986,Victor,preliminary
victnine,flstory.cpp,,1984,Taito,imperfect
victor,hec2hrp.cpp,hec2hrp,1980,Micronique,imperfect
victor9k,victor9k.cpp,,1982,Victor Business Products,preliminary
victorba,victory.cpp,victory,1982,Exidy,good
victory,victory.cpp,,1982,Exidy,good
victoryp,gts80b.cpp,,1987,Gottlieb,preliminary
victroad,snk.cpp,,1986,SNK,good
videocba,videopkr.cpp,videopkr,1987,InterFlip,good
videodad,videopkr.cpp,videopkr,1987,InterFlip,good
videopkr,videopkr.cpp,,1984,InterFlip,good
vidvince,gottlieb.cpp,,1984,Mylstar,imperfect
vigilant,vigilant.cpp,,1988,Irem,good
vigilanta,vigilant.cpp,vigilant,1988,Irem,good
vigilantb,vigilant.cpp,vigilant,1988,Irem (Data East license),good
vigilantbl,vigilant.cpp,vigilant,1988,bootleg,good
vigilantc,vigilant.cpp,vigilant,1988,Irem,good
vigilantd,vigilant.cpp,vigilant,1988,Irem,good
vigilantg,vigilant.cpp,vigilant,1988,Irem (Data East license),good
vigilanto,vigilant.cpp,vigilant,1988,Irem (Data East license),good
viking,by35.cpp,,1980,Bally,preliminary
vindctr2,gauntlet.cpp,,1988,Atari Games,good
vindctr2r1,gauntlet.cpp,vindctr2,1988,Atari Games,good
vindctr2r2,gauntlet.cpp,vindctr2,1988,Atari Games,good
vindictr,vindictr.cpp,,1988,Atari Games,good
vindictr1,vindictr.cpp,vindictr,1988,Atari Games,good
vindictr2,vindictr.cpp,vindictr,1988,Atari Games,good
vindictr4,vindictr.cpp,vindictr,1988,Atari Games,good
vindictre,vindictr.cpp,vindictr,1988,Atari Games,good
vindictre3,vindictr.cpp,vindictr,1988,Atari Games,good
vindictre4,vindictr.cpp,vindictr,1988,Atari Games,good
vindictrg,vindictr.cpp,vindictr,1988,Atari Games,good
vinvader,hh_hmcs40.cpp,,1981,VTech,good
viofight,taito_b.cpp,,1989,Taito Corporation Japan,good
viofightj,taito_b.cpp,viofight,1989,Taito Corporation,good
viofightu,taito_b.cpp,viofight,1989,Taito America Corporation,good
vip64,c64.cpp,c64,1984,Commodore Business Machines,good
vipclub,nbmj8688.cpp,orangec,1988,Daiichi Denshi,good
viper,leland.cpp,,1988,Leland Corp.,good
viperp,st_mp200.cpp,,1981,Stern,preliminary
vitaminc,homedata.cpp,,1989,Home Data,good
vixen,vixen.cpp,,1984,Osborne,good
vk100,vk100.cpp,,1980,Digital Equipment Corporation,preliminary
vlcno_1a,gts80.cpp,vlcno_1b,1981,Gottlieb,preliminary
vlcno_1b,gts80.cpp,,1981,Gottlieb,preliminary
vlcno_ax,gts80.cpp,,1981,Gottlieb,preliminary
vocaid,tispeak.cpp,,1982,Texas Instruments,imperfect
volfied,volfied.cpp,,1989,Taito Corporation Japan,good
volfiedj,volfied.cpp,volfied,1989,Taito Corporation,good
volfiedjo,volfied.cpp,volfied,1989,Taito Corporation,good
volfiedo,volfied.cpp,volfied,1989,Taito Corporation Japan,good
volfiedu,volfied.cpp,volfied,1989,Taito America Corporation,good
volfieduo,volfied.cpp,volfied,1989,Taito America Corporation,good
vortex,8080bw.cpp,,1980,Zilec Electronics,imperfect
vortexp,taito.cpp,,1982,Taito do Brasil,preliminary
votrpss,votrpss.cpp,,1982,Votrax,preliminary
votrtnt,votrtnt.cpp,,1980,Votrax,preliminary
vpool,galaxold.cpp,hustler,1981,bootleg,good
vrkon_l1,s7.cpp,,1982,Williams,preliminary
vroulet,vroulet.cpp,,1989,World Game,imperfect
vs10yard,m58.cpp,10yard,1984,Irem,good
vs10yardj,m58.cpp,10yard,1984,Irem,good
vs10yardu,m58.cpp,10yard,1984,Irem (Taito license),good
vsbball,vsnes.cpp,,1984,Nintendo of America,good
vsbballj,vsnes.cpp,vsbball,1984,"Nintendo Co., Ltd.",good
vsbballja,vsnes.cpp,vsbball,1984,"Nintendo Co., Ltd.",good
vsbballjb,vsnes.cpp,vsbball,1984,"Nintendo Co., Ltd.",good
vsc,fidelz80.cpp,,1980,Fidelity Electronics,preliminary
vsfdf,vsnes.cpp,,1988,Sunsoft,good
vsgongf,tsamurai.cpp,,1984,Kaneko,imperfect
vsgradus,vsnes.cpp,,1986,Konami,good
vsgshoe,vsnes.cpp,,1986,Nintendo,good
vsmahjng,vsnes.cpp,,1984,"Nintendo Co., Ltd.",good
vspinbal,vsnes.cpp,,1984,Nintendo,good
vspinbalj,vsnes.cpp,vspinbal,1984,"Nintendo Co., Ltd.",good
vsskykid,vsnes.cpp,,1985,Namco,good
vsslalom,vsnes.cpp,,1986,Rare Coin-It Inc.,imperfect
vssoccer,vsnes.cpp,,1985,Nintendo,good
vssoccera,vsnes.cpp,vssoccer,1985,Nintendo,good
vstennis,vsnes.cpp,,1984,"Nintendo Co., Ltd.",good
vstennisa,vsnes.cpp,vstennis,1984,"Nintendo Co., Ltd.",good
vstennisb,vsnes.cpp,vstennis,1984,"Nintendo Co., Ltd.",imperfect
vstetris,vsnes.cpp,,1987,Academysoft-Elorg,good
vt101,vt100.cpp,vt102,1981,Digital Equipment Corporation,preliminary
vt102,vt100.cpp,,1981,Digital Equipment Corporation,preliminary
vt131,vt100.cpp,vt102,1981,Digital Equipment Corporation,preliminary
vt180,vt100.cpp,vt100,1983,Digital Equipment Corporation,preliminary
vt220,vt220.cpp,,1983,Digital Equipment Corporation,preliminary
vt240,vt240.cpp,,1983,Digital Equipment Corporation,preliminary
vt320,vt320.cpp,,1987,Digital Equipment Corporation,preliminary
vulcan,twin16.cpp,,1988,Konami,good
vulcana,twin16.cpp,vulcan,1988,Konami,good
vulcanb,twin16.cpp,vulcan,1988,Konami,good
vulgus,vulgus.cpp,,1984,Capcom,good
vulgusa,vulgus.cpp,vulgus,1984,Capcom,good
vulgusj,vulgus.cpp,vulgus,1984,Capcom,good
vz200,vtech1.cpp,laser210,1984,Dick Smith Electronics,good
vz2000,crvision.cpp,crvision,1983,Dick Smith Electronics,good
vz200de,vtech1.cpp,laser200,1983,Video Technology,preliminary
vz300,vtech1.cpp,laser310,1984,Dick Smith Electronics,good
wacko,mcr.cpp,,1982,Bally Midway,good
wallc,wallc.cpp,,1984,Midcoin,good
wallca,wallc.cpp,wallc,1984,Midcoin,good
wallst,cvs.cpp,,1982,Century Electronics,imperfect
wangpc,wangpc.cpp,,1985,Wang Laboratories,preliminary
wanted,marineb.cpp,,1984,Sigma Enterprises Inc.,good
warcadia,nyny.cpp,nyny,1980,Sigma Enterprises Inc.,imperfect
wardner,wardner.cpp,,1987,Toaplan / Taito Corporation Japan,good
wardnerj,wardner.cpp,wardner,1987,Toaplan / Taito Corporation,good
warlords,centiped.cpp,,1980,Atari,good
warofbug,galaxian.cpp,,1981,Armenia / Food and Fun Corp,good
warofbugg,galaxian.cpp,warofbug,1981,Armenia,preliminary
warofbugu,galaxian.cpp,warofbug,1981,Armenia / Super Video Games,good
warpwarp,warpwarp.cpp,,1981,Namco,good
warpwarpr,warpwarp.cpp,warpwarp,1981,Namco (Rock-Ola license),good
warpwarpr2,warpwarp.cpp,warpwarp,1981,Namco (Rock-Ola license),good
waterski,taitosj.cpp,,1983,Taito Corporation,good
wb3,segas16b.cpp,,1988,Sega / Westone,good
wb31,segas16a.cpp,wb3,1988,Sega / Westone,good
wb31d,segas16a.cpp,wb3,1988,bootleg,good
wb32,segas16b.cpp,wb3,1988,Sega / Westone,good
wb32d,segas16b.cpp,wb3,1988,bootleg,good
wb33,segas16b.cpp,wb3,1988,Sega / Westone,good
wb33d,segas16b.cpp,wb3,1988,bootleg,good
wb34,segas16b.cpp,wb3,1988,Sega / Westone,good
wb34d,segas16b.cpp,wb3,1988,bootleg,good
wb35,segas16a.cpp,wb3,1988,Sega / Westone,good
wb35d,segas16a.cpp,wb3,1988,bootleg,good
wb3bbl,system16.cpp,wb3,1988,bootleg,preliminary
wb3bble,system16.cpp,wb3,1988,bootleg,preliminary
wbdeluxe,system1.cpp,wboy,1986,Escape (Sega license),good
wbml,system1.cpp,,1987,Sega / Westone,good
wbmlb,system1.cpp,wbml,1987,bootleg,good
wbmlbg,system1.cpp,wbml,1987,bootleg (Galaxy Electronics),good
wbmlbge,system1.cpp,wbml,1987,bootleg (Gecas),good
wbmljb,system1.cpp,wbml,1987,bootleg,good
wbmljo,system1.cpp,wbml,1987,Sega / Westone,good
wboy,system1.cpp,,1986,Escape (Sega license),good
wboy2,system1.cpp,wboy,1986,Escape (Sega license),good
wboy2u,system1.cpp,wboy,1986,Escape (Sega license),good
wboy3,system1.cpp,wboy,1986,Escape (Sega license),good
wboy4,system1.cpp,wboy,1986,Escape (Sega license),good
wboy5,system1.cpp,wboy,1986,bootleg,good
wboyo,system1.cpp,wboy,1986,Escape (Sega license),good
wboysys2,system1.cpp,wboy,1986,Escape (Sega license),good
wboyu,system1.cpp,wboy,1986,Escape (Sega license),good
wboyub,system1.cpp,wboy,1986,bootleg,preliminary
wc90,wc90.cpp,,1989,Tecmo,imperfect
wc90a,wc90.cpp,wc90,1989,Tecmo,imperfect
wc90b,wc90.cpp,wc90,1989,Tecmo,imperfect
wc90b1,wc90b.cpp,wc90,1989,bootleg,imperfect
wc90b2,wc90b.cpp,wc90,1989,bootleg,imperfect
wc90ba,wc90b.cpp,wc90,1989,bootleg,imperfect
wc90t,wc90.cpp,wc90,1989,Tecmo,imperfect
wecleman,wecleman.cpp,,1986,Konami,good
weclemana,wecleman.cpp,wecleman,1986,Konami,good
weclemanb,wecleman.cpp,wecleman,1986,Konami,good
westgun2,n8080.cpp,sheriff,1980,Nintendo (Taito Corporation license),good
wexpress,exprraid.cpp,exprraid,1986,Data East Corporation,good
wexpressb1,exprraid.cpp,exprraid,1986,bootleg,good
wexpressb2,exprraid.cpp,exprraid,1986,bootleg,good
wexpressb3,exprraid.cpp,exprraid,1986,bootleg,good
wfortune,itech8.cpp,,1989,GameTek,good
wfortunea,itech8.cpp,wfortune,1989,GameTek,good
wgp,wgp.cpp,,1989,Taito America Corporation,preliminary
wgpj,wgp.cpp,wgp,1989,Taito Corporation,preliminary
wgpjoy,wgp.cpp,wgp,1989,Taito Corporation,preliminary
wgpjoya,wgp.cpp,wgp,1989,Taito Corporation,preliminary
whizz,sidearms.cpp,twinfalc,1989,Philko,good
whodunit,exidy440.cpp,,1988,Exidy,good
whodunit8,exidy440.cpp,whodunit,1988,Exidy,good
wicat,wicat.cpp,,1982,Millennium Systems,preliminary
wildfang,gaiden.cpp,,1989,Tecmo,good
wildfangs,gaiden.cpp,wildfang,1989,Tecmo,good
willow,cps1.cpp,,1989,Capcom,good
willowj,cps1.cpp,willow,1989,Capcom,good
willowu,cps1.cpp,willow,1989,Capcom,good
willowuo,cps1.cpp,willow,1989,Capcom,good
wilytowr,m63.cpp,,1984,Irem,good
wink,wink.cpp,,1985,Midcoin,preliminary
winka,wink.cpp,wink,1985,Midcoin,preliminary
winner81,corona.cpp,winner82,1981,"Corona Co, LTD.",imperfect
winner81b,corona.cpp,winner82,1981,"Corona Co, LTD.",good
winner82,corona.cpp,,1982,"Corona Co, LTD.",good
winrun,namcos21.cpp,,1988,Namco,imperfect
winrungp,namcos21.cpp,,1989,Namco,imperfect
wiping,wiping.cpp,,1982,Nichibutsu,good
witchcdf,goldnpkr.cpp,witchcrd,1985,PM / Beck Elektronik,good
wits,seta.cpp,,1989,Athena (Visco license),good
wiz,wiz.cpp,,1985,Seibu Kaihatsu,good
wizt,wiz.cpp,wiz,1985,Seibu Kaihatsu (Taito license),good
wizta,wiz.cpp,wiz,1985,Seibu Kaihatsu (Taito license),good
wizwarz,gottlieb.cpp,,1984,Mylstar,good
wizzard,crvision.cpp,crvision,1982,Dick Smith Electronics,good
wizzquiz,trackfld.cpp,,1985,Zilec-Zenitone (Konami license),good
wizzquiza,trackfld.cpp,wizzquiz,1985,Zilec-Zenitone,good
wldarrow,meyc8080.cpp,,1982,"Meyco Games, Inc.",imperfect
wldcourt,namcos1.cpp,,1988,Namco,good
wmatch,system1.cpp,,1984,Sega,good
wmbullet,bullet.cpp,,1982,Wave Mate,preliminary
wmbulletf,bullet.cpp,wmbullet,1984,Wave Mate,preliminary
wndrmomo,namcos86.cpp,,1987,Namco,imperfect
wndrplnt,karnov.cpp,,1987,Data East Corporation,good
wolfman,peyper.cpp,,1987,Peyper,preliminary
woodpeca,pacman.cpp,woodpeck,1981,Amenip,good
woodpeck,pacman.cpp,,1981,Amenip (Palcom Queen River),good
worlddef,by35.cpp,,1985,Bell Games,preliminary
worldwar,snk.cpp,,1987,SNK,good
wotw,cinemat.cpp,,1981,Cinematronics,imperfect
wotwc,cinemat.cpp,wotw,1981,Cinematronics,imperfect
wow,astrocde.cpp,,1980,Dave Nutting Associates / Midway,imperfect
wowg,astrocde.cpp,wow,1980,Dave Nutting Associates / Midway,imperfect
wrecking,vsnes.cpp,,1984,Nintendo,good
wrestwar,segas16b.cpp,,1989,Sega,good
wrestwar1,segas16b.cpp,wrestwar,1989,Sega,good
wrestwar1d,segas16b.cpp,wrestwar,1989,bootleg,good
wrestwar2,segas16b.cpp,wrestwar,1989,Sega,good
wrestwar2d,segas16b.cpp,wrestwar,1989,bootleg,good
wrlok_l3,s7.cpp,,1982,Williams,preliminary
ws,namcos1.cpp,,1988,Namco,good
ws89,namcos1.cpp,ws,1989,Namco,good
wseries,leland.cpp,,1985,Cinematronics,good
wtennis,btime.cpp,,1982,bootleg,good
ww3,redalert.cpp,redalert,1981,Irem,imperfect
wwestern,taitosj.cpp,,1982,Taito Corporation,good
wwestern1,taitosj.cpp,wwestern,1982,Taito Corporation,good
wwfsstar,wwfsstar.cpp,,1989,Technos Japan,good
wwfsstarb,wwfsstar.cpp,wwfsstar,1989,bootleg,good
wwfsstarj,wwfsstar.cpp,wwfsstar,1989,Technos Japan,good
wwfsstaru,wwfsstar.cpp,wwfsstar,1989,Technos Japan,good
wwfsstarua,wwfsstar.cpp,wwfsstar,1989,Technos Japan,good
wwjgtin,lasso.cpp,,1984,Jaleco / Casio,good
wyvernf0,wyvernf0.cpp,,1985,Taito,imperfect
x07,x07.cpp,,1983,Canon,good
x1,x1.cpp,,1982,Sharp,good
x168,xerox820.cpp,x820ii,1983,Xerox,preliminary
x1turbo,x1.cpp,x1,1984,Sharp,preliminary
x1turbo40,x1.cpp,x1,1985,Sharp,good
x1twin,x1twin.cpp,x1,1986,Sharp,preliminary
x68000,x68k.cpp,,1987,Sharp,imperfect
x820,xerox820.cpp,bigboard,1981,Xerox,good
x820ii,xerox820.cpp,,1983,Xerox,preliminary
xb42639,at.cpp,ibm5170,1989,Apricot,preliminary
xb42663,at.cpp,ibm5170,1988,Apricot,preliminary
xb42664,at.cpp,ibm5170,1989,Apricot,preliminary
xegs,atari400.cpp,,1987,Atari,imperfect
xenon,by35.cpp,,1980,Bally,preliminary
xenonf,by35.cpp,xenon,1980,Bally,preliminary
xenophob,mcr68.cpp,,1987,Bally Midway,good
xevios,galaga.cpp,xevious,1982,bootleg,imperfect
xevious,galaga.cpp,,1982,Namco,good
xeviousa,galaga.cpp,xevious,1982,Namco (Atari license),good
xeviousb,galaga.cpp,xevious,1982,Namco (Atari license),good
xeviousc,galaga.cpp,xevious,1982,Namco (Atari license),good
xforce,techno.cpp,,1987,Tecnoplay,preliminary
xmultipl,m72.cpp,,1989,Irem,good
xmultiplm72,m72.cpp,xmultipl,1989,Irem,good
xor100,xor100.cpp,,1980,Xor Data Science,good
xsandos,by35.cpp,,1983,Bally,preliminary
xsleena,xain.cpp,,1986,Technos Japan (Taito license),good
xsleenab,xain.cpp,xsleena,1986,bootleg,good
xsleenaba,xain.cpp,xsleena,1987,bootleg,good
xsleenaj,xain.cpp,xsleena,1986,Technos Japan,good
xtvga,genpc.cpp,ibm5150,1987,<generic>,preliminary
xxmissio,xxmissio.cpp,,1986,UPL,good
xybots,xybots.cpp,,1987,Atari Games,good
xybots0,xybots.cpp,xybots,1987,Atari Games,good
xybots1,xybots.cpp,xybots,1987,Atari Games,good
xybotsf,xybots.cpp,xybots,1987,Atari Games,good
xybotsg,xybots.cpp,xybots,1987,Atari Games,good
xyonix,xyonix.cpp,,1989,Philko,good
y503iir,msx.cpp,yis503,1986,Yamaha,good
y503iir2,msx.cpp,yis503,1986,Yamaha,good
yachtmn,mermaid.cpp,mermaid,1982,Sanritsu / Esco,imperfect
yamagchi,tsamurai.cpp,,1985,Kaneko / Taito,imperfect
yamato,cclimber.cpp,,1983,Sega,imperfect
yamato2,cclimber.cpp,yamato,1983,Sega,imperfect
yanchamr,m62.cpp,kidniki,1986,Irem,imperfect
yankeedo,mrdo.cpp,mrdo,1982,hack,good
yc64,msx.cpp,,1984,Yashica,good
yellowcbb,liberate.cpp,kamikcab,1984,bootleg,good
yellowcbj,liberate.cpp,kamikcab,1984,Data East Corporation,good
yiear,yiear.cpp,,1985,Konami,good
yiear2,yiear.cpp,yiear,1985,Konami,good
yieartf,trackfld.cpp,yiear,1985,Konami,good
yis303,msx.cpp,,1984,Yamaha,good
yis503,msx.cpp,,1984,Yamaha,good
yis503ii,msx.cpp,yis503,1984,Yamaha,good
